keydate,contractnumber,customernumber,companycode,contract_status,contract_substatus,totalarrearamount,totalfeeamount,totalinterestamount,totalcapitalamount,totalotheramount,financetypedescription,postofficecode,FuelType,modeldescription,chassisnumber,plate,contractstartdate,contractenddate,DealerID,newused,substatuscode,terminationdate,numberofdowns,bpname,dpd,netbookvalue,fiscalregistrationcode,retailcorporate,legalentitycode,customernetbookvalue,collectioncaseid,collectioncase_status,lastupdateuser,lastupdatedatetime,primarytaskid,servicecase_status,servicecase_subtask,collectioncase_subtask,contract_flag,bp_flag,LitigationStatus,holddate,BankruptcyStatus,PromiseStatus,ExtAgencyStatus,ExtAgencyName,ExtAgencySubtaskStatus,lastinteractiontype,workqueue,workqueue_entrydate,workqueue_updatedate,servicecasequeue_status,lastrejectcode,lastpaymentinvoice,Task_Status_List,subtaskleadingcase,leadingcase,allocationrange,lastworkeddate,oldestduedate,lastdelinquencyreason,lastdelinquencyreasondate,bucket,ND_FLAG,country,customertotalarrearamount,ND_DATE,foreclosuredate,prior_totalarrearamount,leadingcasestatus,id,languagecode,lastworkeddatesystem,lastworkeddateuser,row_hash
2/23/2025,1525685,331428049,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail,null,GPL,Diesel,DPGA002-zAjAEpmlvAIXhc5N9db1pqBpjhhT9TKwRjFJZPb44/Wk,DPGA002-XwXgQSvzzNjofUpofIlN+wU=,10/26/2021,10/26/2024,331334659,U,200,null,null,DPGA002-RXa7O1SKD7luvyophQjGneM=,null,10279.48,null,R,COMPANY,54961.77,C-FR-PC-79271,Pending-EOC,System,2024-10-27T12:25:32Z,EOC-FR-80271,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-10-27T12:25:44Z,2024-11-03T12:25:45Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range1,2024-10-27T12:25:32Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-10-27T12:25:32Z,null,c6ef0db94889225ae187048f6e249d5d2e2950efedb7a76c3202cc29ce60a57e
2/23/2025,1526396,331198673,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,DIESEL,Classe A 220 d AMG Line,DPGA002-TDLTPG3r8pYXl1WziBwW9SZWwy3bIDLVuF8M85V/6NQg,DPGA002-vnAAM1rnvuylsWduo6V+Nmk=,10/22/2021,11/22/2024,330737214,N,200,null,null,DPGA002-VoH9UPvRzPRr2Ia/Y0itKW8=,null,29543.82,null,null,OTHERS,null,C-FR-PC-79536,Pending-EOC,System,2024-11-23T12:30:32Z,EOC-FR-80537,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-11-23T12:30:41Z,2024-11-30T12:30:44Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,null,2024-11-23T12:30:32Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-11-23T12:30:32Z,null,03c07cec7c9d23d0264a1d68d846fbee5efd07604b53e47e53f9efc288f93882
2/23/2025,1527731,331448747,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,DIESEL,Classe A 200 d AMG Line,DPGA002-diSjq4121TIWZui3n1Xt+PMWTCXzbPGMx3FhT7ApfEpX,DPGA002-ccyN0p+0hJdFR+oAbuFtbBI=,11/17/2021,12/17/2024,331125147,N,200,null,null,DPGA002-pPeRfDKfSkaerPJ0ObsTux0q8vE52mfK2Qgj61UWCHaoRL45MW+iI4Hxo0A9vvwWXQ==,null,22263.68,null,null,OTHERS,null,C-FR-PC-84020,Pending-EOC,System,2024-12-18T12:28:02Z,EOC-FR-87020,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-18T12:28:08Z,2024-12-25T12:28:13Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,null,2024-12-18T12:28:02Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-18T12:28:02Z,null,22be31c27f07f1911945986a03cf480f7e6e69431ad4ce13c96f2bc3a33ae427
2/23/2025,1528324,331449337,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,Classe A (03/18) 250 e 160+102 AMG Line 8GDCT,DPGA002-i4VzCVVDJKRX9z2FFfm8UP0WTCXzbPGMx3FhT7ApfEpX,DPGA002-HHhsxWuoxoeeOTiILNRMZLY=,11/17/2021,12/17/2024,330602499,U,200,null,null,DPGA002-GWWNQk5bR6Co8zFwQ4HiJQMi2MJVAsjZlR6oripb+eGR,null,24605.55,281190FRULE,R,SOLE TRADER,24605.55,C-FR-PC-84050,Pending-EOC,System,2024-12-18T12:31:23Z,EOC-FR-87050,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-18T12:31:28Z,2024-12-25T12:31:46Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range3,2024-12-18T12:31:23Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-18T12:31:23Z,null,623ed975fa3a5ca3e085badb1ff977a301e381a3e2ffdcaa5a3b2ac3616c3a9f
2/23/2025,1528518,331449528,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,Classe C 300 de Berline AMG Line,DPGA002-DT/9/injkNlpVuMx+lYhzUxVhfKWiv5yGf77ZlZgQGfQ,DPGA002-/LDmNPVZQWqXivF+QR9Opj0=,11/24/2021,12/24/2024,331288087,N,200,null,null,DPGA002-rzIt4dlc5Om+9NtVjyK62z8=,null,34606.62,null,R,COMPANY,34606.62,C-FR-PC-86236,Pending-EOC,System,2024-12-25T12:28:40Z,EOC-FR-89236,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-25T12:28:49Z,2025-01-01T12:29:02Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range4,2024-12-25T12:28:40Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-25T12:28:40Z,null,65d9a20f2ce2c9e85b4a03cae746d9dda2109e3b1358b0ad9a9f60798bca23be
2/23/2025,1528747,331449754,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,Classe A 250 e AMG Line,DPGA002-I8+vSUu0gIyGvN6y3SEw5q9Wwy3bIDLVuF8M85V/6NQg,DPGA002-gxuygo/+9u8Yn9ixx79O7w0=,11/24/2021,12/24/2024,331350154,N,200,null,null,DPGA002-POeRvwC5doLOpI/b3erKoTw=,null,27012.76,null,null,OTHERS,null,C-FR-PC-86222,Pending-EOC,System,2024-12-25T12:26:53Z,EOC-FR-89222,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-25T12:27:02Z,2025-01-01T12:27:31Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,null,2024-12-25T12:26:53Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-25T12:26:53Z,null,1bd2ac40c57908f0efbd554978503f9d86f67e9021ed8aab94aa9f5fd9a08b33
2/23/2025,1528886,331203600,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,GLA 250 e AMG Line,DPGA002-+QIo51UwbUWrRvTONTPHpenwy7HCSd+ZAJBHi4OMQQ+1,DPGA002-GIIfQ95JRrOHJeo9o2rs2/0=,11/26/2021,12/26/2024,330602499,N,200,null,null,DPGA002-pYns31qzyHIbU+bzw0bbCB0zsGNG30tv98xE3YynIMCm,null,32488.4,null,R,COMPANY,32488.4,C-FR-PC-86364,Pending-EOC,System,2024-12-27T12:29:57Z,EOC-FR-89364,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-27T12:30:05Z,2025-01-03T12:30:12Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range5,2024-12-27T12:29:57Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-27T12:29:57Z,null,0a3d22c78d4626d1b440df84d5f283d7e259ad706db9e32d3631b315c8d91729
2/23/2025,1529129,331429147,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,DIESEL,Classe B 200 d Business Line Edition,DPGA002-RKNDVjiESoMqFbbwMHi/wthpjhhT9TKwRjFJZPb44/Wk,DPGA002-LLWzWKhSlzAx+uuOCWimBtQ=,11/26/2021,12/26/2024,331288084,N,200,null,null,DPGA002-gnbtI6XxO+hOcnWdGiHU/CI=,null,18909.39,null,R,COMPANY,18909.39,C-FR-PC-86358,Pending-EOC,System,2024-12-27T12:29:13Z,EOC-FR-89358,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-27T12:29:20Z,2025-01-03T12:29:42Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range2,2024-12-27T12:29:13Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-27T12:29:13Z,null,a166448350038eb760be19c0b01371b77cc86f02e8acca9cecdb8a02858fc078
2/23/2025,1529665,331071392,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail,null,DIESEL,Vito Mixto / Tourer Mixto VITO 116 CDI Mixto LG PR,DPGA002-r+0goEs8HbK+T1rY62hPJWtpjhhT9TKwRjFJZPb44/Wk,DPGA002-orw9aesbvdIT7e1/na+75zk=,12/1/2021,12/1/2024,331025735,N,200,null,null,DPGA002-EhUdbDqygfl0v6OXcjCTG7AcJN2ubJJxtuU4u+NbWNrZ,null,10115.57,null,R,COMPANY,129643.97,C-FR-PC-78245,Pending-EOC,System,2024-12-02T12:25:11Z,EOC-FR-79244,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-02T12:25:20Z,2024-12-09T12:25:20Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range3,2024-12-02T12:25:12Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-02T12:25:12Z,null,e0bbe1609f19d4f4538e3e48648c4f9dc9258252e819cc7f9832f17e497c2133
2/23/2025,1531441,331236907,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,DIESEL,CLA 200 d Coup� AMG Line,DPGA002-TsafSn+94d9kYNLZHkIxkUtpjhhT9TKwRjFJZPb44/Wk,DPGA002-0I5rWGsp4Htei7YsZmTguL0=,12/14/2021,1/17/2025,331092381,N,200,null,null,DPGA002-CV1Jx2IfaaU5X6bqrOlb/CM=,null,24489.64,null,null,OTHERS,null,C-FR-PC-86617,Pending-EOC,System,2025-01-18T12:27:58Z,EOC-FR-89619,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-18T12:28:04Z,2025-01-25T12:28:08Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,null,2025-01-18T12:27:58Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-18T12:27:58Z,null,64302df5825193420282c06b328bcf99161c09f178a2a4f112cf63c3752ab314
2/23/2025,1531922,331452887,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,GLE 350 e 4MATIC AMG Line Coup�,DPGA002-Qa3XeGJYSqU3shXJF9AEYG/wy7HCSd+ZAJBHi4OMQQ+1,DPGA002-vxCT8a5okTzwSdnvA6Aq9og=,12/17/2021,1/17/2025,331102505,N,200,null,null,DPGA002-ssalKqbYdYvBgCxp+JPy9D4=,null,46215.77,null,R,COMPANY,46215.77,C-FR-PC-86612,Pending-EOC,System,2025-01-18T12:27:18Z,EOC-FR-89614,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-18T12:27:28Z,2025-01-25T12:27:38Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range7,2025-01-18T12:27:18Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-18T12:27:18Z,null,409a4de2284b5ab2c3c18a24567fbd688b08b809a01c082d9e2c10b202e1d05e
2/23/2025,1532325,331210559,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,DIESEL,Classe B 180 d Progressive Line Edition,DPGA002-dL4/hGDwxnAgZY/uUEpkp8/6PGV+MAkenuoNLsO8lA8O,DPGA002-/oTBPSB2Ob4OTtxpTgDhhRw=,12/17/2021,1/17/2025,331145491,N,200,null,null,DPGA002-3NL+1Q59dR4jl8nljENSxk/d6phUKkubidJvEW+xz7Co,null,21080.44,250864LEVEN,R,PRIVATE INDIVIDUAL,21080.44,C-FR-PC-86651,Pending-EOC,System,2025-01-18T12:32:28Z,EOC-FR-89653,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-18T12:32:36Z,2025-01-25T12:32:42Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range4,2025-01-18T12:32:28Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-18T12:32:28Z,null,a611055c8e06af8ee3f141493aab53a4f759c2556a3204ffc6042ed3c2f4accb
2/23/2025,1532637,331373718,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,Classe A 250 e AMG Line,DPGA002-R0oc/PxwshRlgaB7BCdRtI/wy7HCSd+ZAJBHi4OMQQ+1,DPGA002-zxB68LLwjKaPeVs9psJXADw=,12/21/2021,1/21/2025,331288087,N,200,null,null,DPGA002-CjjLItrwEDYxdU3kbHPL/YymfhF3s4eufURblL1xZRO7,null,27683.1,null,R,COMPANY,69452.58,C-FR-PC-86833,Pending-EOC,System,2025-01-22T12:36:40Z,EOC-FR-89835,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-22T12:36:48Z,2025-01-29T12:36:55Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range5,2025-01-22T12:36:40Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-22T12:36:40Z,null,a92971c0664d3f8714e2a0e2158e28b69122b502655f1ef2aa656600d0927b2d
2/23/2025,1532820,331453658,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,Classe A (03/18) 200 d 150ch Progressive Line 8GDC,DPGA002-qxnYxWMhCebAHq8dNK9ynGk1WqAo29dMvZGmNWpAc3bR,DPGA002-+Or60k13Gjh8g6NkNwjqivs=,12/22/2021,12/22/2024,331456249,U,200,null,null,DPGA002-pyIAVeu2mLYi6lN0H8H74GF/GzBQmRXdjMfsPSC2J4hc,null,2118.07,170164EL BE,R,PRIVATE INDIVIDUAL,2118.07,C-FR-PC-86094,Pending-EOC,System,2024-12-23T12:31:18Z,EOC-FR-89094,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-23T12:31:26Z,2024-12-30T12:31:55Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range5,2024-12-23T12:31:19Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-23T12:31:19Z,null,8a153538393af4c148669cdc101a3510b31691182b47af126201239191b2ee72
2/23/2025,1533080,331089669,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail Facility,null,DIESEL,Vito Mixto / Tourer Mixto VITO 114 CDI Mixto XL PR,DPGA002-gfPb4QXwpCWTt8NvL3jyb/f6PGV+MAkenuoNLsO8lA8O,DPGA002-ClaOcMi2olnRNtN8ep1aNdM=,12/23/2021,12/23/2024,330602039,N,200,null,null,DPGA002-dhp9hLyP//RAMMllrIRN9gm4g5qQ8Rf0AmEgDfxKMbfQ,null,18947.28,null,R,COMPANY,95314.65,C-FR-PC-86108,Pending-EOC,System,2024-12-24T12:26:38Z,EOC-FR-89108,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-24T12:26:45Z,2024-12-31T12:27:11Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range5,2024-12-24T12:26:38Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-24T12:26:38Z,null,9d39673be3b9bb85e9b73f6c8a22037649ae7854d92bad5dac4db8513ae54c17
2/23/2025,1533215,331323892,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,DIESEL,Classe A 180 d AMG Line,DPGA002-hlrcxiHlt5J0eHjFLtXVW82TN4YnO/J+jmYodGqOrrRq,DPGA002-abPSVzn5vywNiYipzpRNQEI=,12/23/2021,1/23/2025,330602327,N,200,null,null,DPGA002-UjhXy4NoI0ICJxN7QeMTFxU=,null,23831.35,null,R,COMPANY,23831.35,C-FR-PC-87119,Pending-EOC,System,2025-01-24T12:38:55Z,EOC-FR-90119,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-24T12:39:02Z,2025-01-31T12:39:15Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range7,2025-01-24T12:38:55Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-24T12:38:55Z,null,98fbe5e762a24df98611f8bd233d5b06aeca7b41fd0e716bafba9c281fd8c842
2/23/2025,1533405,331454114,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,Classe C 300 de Berline AMG Line,DPGA002-XvpzzYIhfkaSILQI4lYzZe7wy7HCSd+ZAJBHi4OMQQ+1,DPGA002-Vu0A1SnWsV/03YX/3MQAS0k=,12/23/2021,1/23/2025,330602023,N,200,null,null,DPGA002-uOFUtOk0+k2YrCdi5EVYHrKJ6CcjZn7OXIRaPfAH8Gpy,null,29827.42,041058GOUMB,R,SOLE TRADER,29827.42,C-FR-PC-87047,Pending-EOC,System,2025-01-24T12:29:38Z,EOC-FR-90047,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-24T12:29:44Z,2025-01-31T12:30:11Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range1,2025-01-24T12:29:38Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-24T12:29:38Z,null,8a90fcc5b3d696375da6ffd2c270c11191e774fe49cb6c7323af6648337bb3b7
2/23/2025,1533649,331199402,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,Classe A 250 e AMG Line,DPGA002-B+ZzJkJ2Thwrv2FRJUzI3k7wy7HCSd+ZAJBHi4OMQQ+1,DPGA002-SdFyuDIQTo9IPldBT/KTrns=,12/22/2021,1/22/2025,330601970,N,200,null,null,DPGA002-PLj2iNj3mKy7j1IwZtnCWFQ=,null,25076.51,null,null,OTHERS,null,C-FR-PC-86901,Pending-EOC,System,2025-01-23T12:31:44Z,EOC-FR-89903,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-23T12:31:55Z,2025-01-30T12:32:20Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,null,2025-01-23T12:31:44Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-23T12:31:44Z,null,2fdfe071e53636fa76d8c1fb660f517be9a43b0e4464cb8851440bb8c243996b
2/23/2025,1534000,331454577,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,Classe A (07/15) 200 d Sport Edition 7G-DCT,DPGA002-ZUkh+QJ33cjvTJgBt2QIm7CTN4YnO/J+jmYodGqOrrRq,DPGA002-POnljrZJBGu4wTtTNsoyjPc=,12/24/2021,12/24/2024,330602086,U,200,null,null,DPGA002-qzaiodI7+gTeNpTiXpqwcNrkv9zxUPwkHkjAvuV2VYGm,null,1765.06,220168LOUER,R,PRIVATE INDIVIDUAL,1765.06,C-FR-PC-86217,Pending-EOC,System,2024-12-25T12:26:12Z,EOC-FR-89217,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-25T12:26:21Z,2025-01-01T12:26:31Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range5,2024-12-25T12:26:13Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-25T12:26:13Z,null,3b0b77ebefe1baad2f2091efe0aaf1ae2dc07e4dda3f73f514e39399493f2295
2/23/2025,1534571,331068763,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail,null,DIESEL,Sprinter Fg (04/16) 314 CDI 43S 3T5 E6,DPGA002-5OLxZm6v76guI6BJwb7rukhpjhhT9TKwRjFJZPb44/Wk,DPGA002-1qDaq15TV6GomdmQObdw1xM=,12/27/2021,1/27/2025,331448820,U,200,null,null,DPGA002-Em0mmi2JkOXpHw9bJR8FoHs=,null,9508.29,null,null,OTHERS,null,C-FR-PC-89079,Pending-EOC,System,2025-01-28T12:32:28Z,EOC-FR-92079,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-28T12:32:35Z,2025-02-04T12:32:56Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,null,2025-01-28T12:32:28Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-28T12:32:28Z,null,fa48bfdc38e293c9311130e8904c5ba78eb4c4017af1dbba422f1ed9f548b99a
2/23/2025,1535895,331456112,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,DIESEL,GLC (06/19) 220 d 194 AMG Line 4M Lch Ed 9G-Tro,DPGA002-6s8CG+znGYpqSLukR4iEcu9VhfKWiv5yGf77ZlZgQGfQ,DPGA002-4AnlyxiG5GqEg3/DPHHlV+0=,1/17/2022,2/17/2025,331057936,U,200,null,null,DPGA002-td+fuiHKCLrlFpkgr8unX2ZOTzXXDHP6slkps9GYtKiQumNPd0RPGnV1ETOKZAeXxA==,null,27002.97,null,R,COMPANY,27002.97,C-FR-PC-92052,Pending-EOC,System,2025-02-18T12:29:40Z,EOC-FR-95052,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-02-18T12:29:45Z,2025-02-18T12:29:46Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range1,2025-02-18T12:29:40Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-02-18T12:29:40Z,null,41d8d765959d1b5431f4ee7420155cbcbd9735607f04327ff128c551f4d95ad3
2/23/2025,1537198,331457425,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,Classe E (07/20) 220 d 194 Avantgarde Line 9GTro,DPGA002-/jxoOVKqPlZ6B/qARV5kjJ01WqAo29dMvZGmNWpAc3bR,DPGA002-Pbx6Km+mdsaKiQ+TfVALikM=,1/25/2022,1/25/2025,331171122,U,200,null,null,DPGA002-CtkFh1GyYmM2u3n2aNnLqRg=,null,5241.28,null,null,OTHERS,null,C-FR-PC-88028,Pending-EOC,System,2025-01-26T12:25:37Z,EOC-FR-91031,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-26T12:25:44Z,2025-02-02T12:25:48Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,null,2025-01-26T12:25:37Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-26T12:25:37Z,null,43fb753389b81ffd24464ef24a3b34b513521948bda37bd1282d6ec06718ea36
2/23/2025,1539230,331459372,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,HYBRID,GLC 300de 4MATIC SUV AMG Line,DPGA002-vtQ/PMX5c5EytrA4c4wpg8sWTCXzbPGMx3FhT7ApfEpX,DPGA002-bqXsX3W4BPwpsmw2KAm8JR4=,2/22/2022,3/22/2024,330782577,N,200,null,null,DPGA002-79mpPhQy0Kz75dK1IFD+Sd0=,null,34088.63,null,R,COMPANY,34088.63,C-FR-PC-29094,Pending-EOC,System,2024-10-09T07:28:19Z,EOC-FR-29092,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-03-23T10:59:57Z,2024-03-30T11:00:13Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range3,2024-03-23T10:59:54Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-03-23T10:59:54Z,null,34c0da1d288e4fbc139b96f4bbebb732e89cbd968e4fc0b2fd4700743141e8f2
